184.4,196.0,216.8,229.99999999999997,219.20000000000002,221.60000000000002,214.4,244.79999999999998
172.8,183.20000000000002,202.4,214.8,204.8,206.8,200.4,228.79999999999998
166.4,177.2,196,208,198.4,200,193.6,221.20000000000002
162.79999999999998,173.2,191.6,203.2,194,195.2,188.79999999999998,216.4
160,169.6,187.6,199.2,189.6,191.6,185.20000000000002,211.60000000000002
156,166,183.20000000000002,194.79999999999998,185.60000000000002,187.20000000000002,181.20000000000002,207.20000000000002
151.6,161.60000000000002,178.8,189.2,180.8,182,176.4,201.2
147.6,157.6,174.4,184.8,176.4,177.6,172,196.8
163.6,174.4,192.79999999999998,204.4,195.2,196.4,190.39999999999998,218.00000000000003
178.8,189.6,209.60000000000002,222.40000000000003,212,214,206.8,237.2
175.6,186.4,206.4,219.20000000000002,208.8,210.8,203.6,233.6
174,184.8,204,216.8,206.4,208.4,202,230.79999999999998
172,182.4,202.4,214.4,204.4,206,199.6,228.39999999999998
170,180.8,200,212,202.4,204,197.2,225.99999999999997
167.6,178.4,197.2,209.20000000000002,199.6,201.2,194.79999999999998,222.40000000000003
165.6,176,194.79999999999998,206.4,197.2,198.4,192.4,220.4
175.6,186.4,206,218.8,208.8,210.4,203.2,233.2
169.2,180,198.8,210.8,201.2,202.8,196.4,224.40000000000003
162.79999999999998,173.2,191.6,203.2,194.4,195.6,189.2,216.8
157.20000000000002,166.79999999999998,184.4,196.4,186.8,188.39999999999998,182.8,208.8
150.4,160.4,177.2,188,179.6,180.8,175.2,199.6
144.79999999999998,154,170.4,181.20000000000002,172.4,174,168,192.4
139.2,147.6,163.6,174.4,165.6,167.2,161.60000000000002,185.20000000000002
138.79999999999998,147.2,163.2,174,165.6,166.79999999999998,161.60000000000002,184.8
184.4,196.4,216.8,229.99999999999997,219.20000000000002,221.60000000000002,214.4,245.2
