195.6,210.0,232.39999999999998,245.2,234.39999999999998,238.39999999999998,229.99999999999997,262.40000000000003
184,197.6,218.00000000000003,229.99999999999997,219.60000000000002,224.00000000000003,216,246
178,191.2,210.8,222.8,212.8,216.4,208.8,238.79999999999998
174,186.8,206,218.00000000000003,208,211.60000000000002,204.8,233.2
170.79999999999998,183.6,202.4,213.60000000000002,204,207.6,200.8,228.79999999999998
166.79999999999998,179.6,198,209.20000000000002,199.6,203.2,196.4,223.60000000000002
162.79999999999998,174.8,192.79999999999998,203.6,194.4,198,191.2,218.00000000000003
158.8,170.79999999999998,188,199.2,190,193.2,186.8,212.8
175.2,188,207.20000000000002,219.20000000000002,209.20000000000002,212.8,205.20000000000002,234.39999999999998
190,204,224.8,238,226.79999999999998,231.2,223.20000000000002,254.4
186.8,200.8,222.00000000000003,234.39999999999998,223.60000000000002,227.59999999999997,219.60000000000002,250.4
184.8,198.8,219.60000000000002,231.99999999999997,221.60000000000002,225.2,217.60000000000002,248
183.6,196.8,217.20000000000002,229.2,219.20000000000002,223.20000000000002,215.20000000000002,245.6
181.6,194.79999999999998,214.8,227.2,216.8,220.8,212.8,243.2
179.20000000000002,192.4,212,224.00000000000003,214,218.00000000000003,210,240
176.8,190,209.20000000000002,221.60000000000002,211.20000000000002,215.20000000000002,207.6,237.2
186.4,200.4,221.60000000000002,234,223.20000000000002,227.2,219.20000000000002,250
180,193.6,213.20000000000002,225.2,215.20000000000002,219.20000000000002,211.20000000000002,241.6
173.6,186.4,205.6,217.60000000000002,207.20000000000002,211.20000000000002,204,232.79999999999998
167.2,180,198.4,209.60000000000002,200,203.6,196.8,224.00000000000003
160.4,172.8,190,200.8,192,195.2,188.79999999999998,215.20000000000002
154.4,166.4,182.8,193.6,184.8,188,182,206.8
148.4,160,176,186.4,178,181.20000000000002,175.2,199.6
148,160,175.6,186,177.6,180.8,174.8,223.20000000000002
196,210.4,232.39999999999998,245.6,234.39999999999998,238.79999999999998,229.99999999999997,262.40000000000003
