189.2,201.2,223.20000000000002,234.39999999999998,220.8,226.39999999999998,220.00000000000003,249.2
177.2,188,208.8,219.20000000000002,206.4,212,205.20000000000002,232.79999999999998
171.2,181.6,201.6,211.60000000000002,199.6,204.8,198.8,224.8
167.2,177.6,197.2,206.8,195.2,200.4,194,220.00000000000003
163.6,174,193.2,202.8,191.2,196.4,190,215.60000000000002
160.4,170,188.79999999999998,198.4,186.8,191.6,185.60000000000002,210.4
155.6,165.2,183.6,192.79999999999998,181.6,186.4,180.8,204.8
152,161.20000000000002,179.6,188,177.6,182,176.4,200
168.4,178.8,198.4,208,196.4,201.6,195.2,221.60000000000002
183.6,194.79999999999998,216.4,226.79999999999998,213.60000000000002,219.60000000000002,212.8,241.6
180.4,191.6,212.8,223.20000000000002,210,216,209.20000000000002,237.6
178.8,189.6,210.4,218.8,208,213.60000000000002,206.8,234.79999999999998
176.8,187.6,208,218.8,205.6,211.20000000000002,204.8,232.39999999999998
174.8,185.20000000000002,205.6,216.4,203.2,208.8,202.4,229.6
172.4,182.8,202.8,213.20000000000002,201.2,206,200,226.39999999999998
170,180.8,200.8,210.4,198.4,203.2,197.6,223.60000000000002
180,191.2,212,222.40000000000003,209.60000000000002,215.60000000000002,208.8,236.79999999999998
173.2,183.6,203.6,214,201.6,207.20000000000002,200.8,227.59999999999997
166.4,177.2,196.4,206,194.4,199.6,193.2,219.20000000000002
160.4,170,188.79999999999998,198.4,186.8,192,186,210.4
153.2,162.4,180.4,189.6,178.8,183.20000000000002,178,201.2
146.8,156.4,173.6,182.4,172,176.4,170.79999999999998,194
140.79999999999998,150,166.4,175.2,164.79999999999998,169.6,164,186
140.79999999999998,149.6,166,175.2,164.39999999999998,169.2,164,186
189.6,201.6,223.60000000000002,234.39999999999998,221.20000000000002,226.79999999999998,220.00000000000003,249.2
