181.20000000000002,194,213.20000000000002,224.40000000000003,213.20000000000002.1,218.8,209.60000000000002,241.2
169.6,182,200,210,200.4,204.8,196.8,225.99999999999997
164.39999999999998,176,193.6,203.2,193.2,198.4,190.39999999999998,218.8
160.8,172,189.2,199.2,189.2,194,186,214
157.6,168.79999999999998,185.60000000000002,195.2,185.20000000000002,190,182.8,209.60000000000002
154,165.2,181.6,191.2,181.6,186,178.8,205.20000000000002
150,160.8,176.8,186,176.8,181.6,174,200
146.4,157.20000000000002,172.8,182,172.4,177.2,170,195.2
161.60000000000002,173.2,190.39999999999998,200.4,190,195.2,187.20000000000002,215.20000000000002
175.2,187.6,206.4,217.20000000000002,206,211.60000000000002,203.6,233.6
172.8,184.8,203.6,213.60000000000002,203.6,208.4,200.4,229.99999999999997
170.79999999999998,183.20000000000002,201.6,211.60000000000002,201.2,206,198.8,227.59999999999997
169.2,181.20000000000002,199.6,209.60000000000002,199.2,204.4,196,225.2
167.2,179.6,197.2,207.20000000000002,197.2,202.4,194,223.20000000000002
165.2,177.2,194.79999999999998,204.4,194.4,199.6,191.6,220.4
163.2,174.8,192.4,202.4,192,197.2,189.2,217.60000000000002
172.4,184.4,203.2,213.60000000000002,203.2,208,200,229.6
166,178,196,205.6,196,200.8,192.79999999999998,221.60000000000002
160.8,172,189.2,198.8,188.79999999999998,194,186,214
154.8,165.6,182.4,192,182.4,186.8,179.6,206
148.4,159.20000000000002,174.8,184,174.8,179.6,172,197.6
142.79999999999998,153.2,168.4,177.6,168.4,172.8,165.6,190.39999999999998
137.6,147.2,162,170.79999999999998,162,166,159.60000000000002,183.20000000000002
136.8,146.8,161.60000000000002,170.4,161.60000000000002,165.6,159.20000000000002,182.8
181.20000000000002,194,213.60000000000002,224.40000000000003,213.20000000000002,218.8,209.60000000000002,241.6
