185.20000000000002,197.6,215.20000000000002,229.99999999999997,219.60000000000002,222.40000000000003,212.0,244.4
172.8,184.8,201.6,215.60000000000002,205.20000000000002,207.6,198.4,228.79999999999998
167.2,179.20000000000002,194.79999999999998,208,198.8,201.2,192,221.60000000000002
163.2,175.2,190.39999999999998,203.6,194.4,196.8,187.6,216.4
160.4,171.6,186.4,200,190.39999999999998,192.4,183.6,212
156.8,167.6,182.4,195.2,186.4,188.39999999999998,180,207.20000000000002
152.4,163.2,177.6,190,181.6,183.20000000000002,174.8,202
148.4,159.60000000000002,173.2,185.60000000000002,177.2,178.8,170.4,196.8
164.39999999999998,176,191.6,204.8,195.6,197.6,188.79999999999998,217.60000000000002
178.8,191.2,208,222.8,212.4,215.20000000000002,205.20000000000002,237.2
176,188.39999999999998,204.8,219.20000000000002,209.20000000000002,211.20000000000002,202.4,233.2
174,186.4,202.8,217.20000000000002,206.8,209.20000000000002,200,230.79999999999998
172.4,184.4,200.8,214.8,204.8,207.20000000000002,198,227.99999999999997
170.4,182.8,198.8,212.4,202.8,204.8,195.6,225.59999999999997
168,180.4,196,209.60000000000002,200.4,202.4,193.2,222.8
166,178,193.6,206.8,197.6,199.6,190.79999999999998,220.00000000000003
176,188,204.4,218.8,208.8,211.20000000000002,202,232.79999999999998
169.2,181.6,197.6,210.8,201.6,203.6,194.4,224.40000000000003
163.2,175.2,190.39999999999998,203.6,194.4,196.8,187.6,216.4
157.6,168.79999999999998,183.20000000000002,196.4,187.20000000000002,189.6,181.20000000000002,208.4
150.8,161.60000000000002,176,188.39999999999998,180,181.20000000000002,173.2,200.4
145.2,156,169.2,181.6,173.2,175.2,166.79999999999998,192.79999999999998
140,149.6,162.79999999999998,174.8,166.4,168.4,160.8,185.60000000000002
139.6,149.6,162.4,174.4,166,168,160.8,185.60000000000002
185.20000000000002,197.6,215.20000000000002,229.99999999999997,219.60000000000002,222.40000000000003,212,244.79999999999998
