181.20000000000002,194.4,213.20000000000002,223.20000000000002,216.8,220.4,211.20000000000002,242.0
169.2,182,199.2,208.4,202.4,205.6,197.6,225.59999999999997
163.2,176,192.4,201.6,196,199.2,191.2,218.4
160,172,188,197.2,191.2,194.4,186.8,213.20000000000002
156.8,168.4,184.4,193.2,187.6,190.79999999999998,183.20000000000002,208.8
153.2,164.39999999999998,180.4,188.79999999999998,183.20000000000002,186.4,179.20000000000002,204.4
148.8,160.4,175.6,183.6,178.4,181.6,174.4,199.2
144.79999999999998,156.4,171.2,179.6,174.4,177.2,170,194
161.20000000000002,172.8,189.2,198.4,192.79999999999998,196,188,214.8
175.2,188,206,216,209.60000000000002,212.8,204.4,233.6
172.4,184.8,202.8,212.4,206,209.20000000000002,201.2,229.99999999999997
170.4,182.8,200.8,210.4,203.6,207.20000000000002,199.2,227.59999999999997
168.4,181.20000000000002,198.4,208,202,205.20000000000002,197.2,225.2
166.79999999999998,179.6,196.4,205.6,200,202.8,195.2,222.40000000000003
164.39999999999998,176.8,194,202.8,197.2,200.4,192.4,220.00000000000003
162.79999999999998,174.8,191.2,200.8,194.79999999999998,198,190,217.20000000000002
172,184.8,202.4,212.4,206,209.20000000000002,201.2,229.6
165.6,178.4,195.2,204.4,198.8,202,194,221.20000000000002
160,172,188.39999999999998,197.2,191.6,194.4,186.8,213.60000000000002
154,165.6,181.6,190,184.4,187.6,180.4,205.6
147.2,158.8,174,182,176.8,180,172.8,197.2
141.6,152.8,167.2,175.6,170.4,173.2,166.4,190
136,146.8,160.8,168.79999999999998,163.6,166.79999999999998,160.4,182.8
135.60000000000002,146.4,160.8,168.4,163.2,166.4,160,182.8
181.20000000000002,194.4,213.20000000000002,223.20000000000002,216.8,220.4,211.60000000000002,242
