186,198,215.60000000000002,227.59999999999997,218.8,223.20000000000002,215.60000000000002.1,246.8
174,184.8,201.6,212.8,204.4,208.4,201.6,230.79999999999998
168,179.20000000000002,194.79999999999998,205.6,198,201.6,194.79999999999998,222.8
164.39999999999998,174.8,190.39999999999998,200.8,193.2,197.2,190.39999999999998,218.00000000000003
161.20000000000002,171.6,186.4,197.2,189.6,193.2,186.4,213.60000000000002
157.6,167.6,182.4,192.79999999999998,185.20000000000002,188.39999999999998,182.4,208.8
153.2,162.79999999999998,177.6,187.6,180.4,183.6,177.6,202.8
149.2,159.20000000000002,173.2,182.8,175.6,179.20000000000002,173.2,198.4
165.2,176,191.6,202,194.4,198.4,191.6,219.60000000000002
180,191.6,208.4,220.4,211.60000000000002,216,208.4,238.79999999999998
177.2,188.39999999999998,205.20000000000002,216.8,208,212.4,204.8,235.2
175.2,186.4,202.8,214.4,206,210,203.2,232.39999999999998
173.6,184.4,201.2,212.4,204,208,201.2,229.99999999999997
171.6,182.4,198.8,210,201.6,205.6,198.8,227.59999999999997
169.2,180.4,196.4,207.20000000000002,199.2,202.8,196,224.40000000000003
167.2,178,193.6,204.4,196.4,200.4,193.6,222.00000000000003
177.2,188,204.8,216.8,208,212,204.8,234.79999999999998
170.4,181.20000000000002,197.6,208.8,200.8,204.4,197.6,225.99999999999997
164.39999999999998,175.2,190.79999999999998,201.2,193.6,197.6,190.39999999999998,218.4
158.8,168.79999999999998,183.6,194,186.4,190,183.6,210.4
152,161.60000000000002,176,186,178.8,182,176,201.2
146,155.6,169.2,179.20000000000002,172,175.2,169.2,194
140.39999999999998,149.6,162.79999999999998,172.4,165.2,168.4,162.79999999999998,186.8
140,149.2,162.4,172,164.79999999999998,168.4,162.4,186.8
186,198,215.60000000000002,227.59999999999997,219.20000000000002,223.60000000000002,215.60000000000002,246.8
