185.60000000000002,198.4,215.60000000000002,226.79999999999998,216.0,221.60000000000002,212.4,244.0
174,186,202.4,212.8,202.8,207.6,199.2,228.79999999999998
168.4,180.4,195.6,206,196.4,201.2,192.79999999999998,221.60000000000002
164.39999999999998,176.4,191.6,201.6,192,196.8,188.39999999999998,216.8
161.60000000000002,173.2,188,198,188.39999999999998,192.79999999999998,185.20000000000002,212.4
158.4,169.2,184,193.6,184.8,188.79999999999998,181.20000000000002,207.6
154,164.79999999999998,179.20000000000002,188.39999999999998,179.6,184,176.4,202.8
150.4,161.60000000000002,175.2,184,175.6,180,172.4,198
165.6,177.6,192.79999999999998,202.8,193.2,198,189.6,218.00000000000003
180,192.4,208.8,220.00000000000003,209.20000000000002,214.4,205.6,236.79999999999998
177.2,189.2,205.6,216.8,206,211.20000000000002,202.8,232.79999999999998
175.2,187.6,204,214.4,204.4,208.8,200.8,230.39999999999998
173.6,185.60000000000002,202,212,202,206.8,198.8,227.99999999999997
171.6,184,199.6,210,200,205.20000000000002,196.4,225.59999999999997
169.2,181.6,197.2,207.20000000000002,197.6,202.4,194,223.20000000000002
167.2,179.6,194.79999999999998,204.4,194.79999999999998,200,191.6,220.4
176.8,189.2,205.20000000000002,216.4,205.6,210.8,202.4,232.79999999999998
170.4,182.8,198.4,208.4,198.8,203.6,195.2,224.00000000000003
164.39999999999998,176.4,191.2,201.6,192,196.8,188.39999999999998,216.8
158.8,170,184.4,194.4,184.8,189.6,182,208.8
152.4,163.6,177.2,186.4,177.6,182,174.4,200.4
146.8,157.20000000000002,170.79999999999998,180,171.2,175.6,168,193.2
141.2,151.2,164,173.2,164.79999999999998,168.79999999999998,162,186
140.79999999999998,150.8,163.6,172.4,164,168.4,161.20000000000002,185.60000000000002
185.60000000000002,198.4,215.60000000000002,226.79999999999998,216,221.60000000000002,212.4,244.4
