198.0,210.8,231.99999999999997,244.0,235.2,237.6,227.59999999999997,260.0
185.60000000000002,198,218.00000000000003,228.79999999999998,220.8,222.8,213.60000000000002,243.2
180,191.6,210.8,221.60000000000002,213.60000000000002,215.60000000000002,206.8,235.6
176,187.20000000000002,206.4,216.8,208.8,210.8,202.4,230.39999999999998
172.4,183.6,202.4,212.4,204.4,206.4,198.4,225.59999999999997
168.4,180,198,207.6,200.4,202.4,194,220.8
164,175.2,192.79999999999998,202.4,195.2,196.8,188.79999999999998,214.8
160.4,170.79999999999998,188,197.6,190.39999999999998,192.4,184.4,209.60000000000002
176.8,188.39999999999998,207.20000000000002,218.00000000000003,209.60000000000002,212,203.6,231.6
192,204.4,224.8,236.79999999999998,227.99999999999997,229.99999999999997,221.20000000000002,251.6
188.79999999999998,201.6,222.00000000000003,233.2,224.00000000000003,226.39999999999998,217.60000000000002,247.6
186.8,199.2,219.60000000000002,230.79999999999998,222.40000000000003,224.8,215.20000000000002,245.2
184.8,197.6,217.20000000000002,228.39999999999998,220.00000000000003,222.40000000000003,213.20000000000002,242.79999999999998
183.20000000000002,195.2,214.8,225.59999999999997,217.60000000000002,220.00000000000003,210.8,240
180.8,192.79999999999998,212,222.8,214.8,216.8,208,237.2
178.8,190,209.20000000000002,220.4,212,214,205.20000000000002,234
188.39999999999998,201.2,221.60000000000002,232.79999999999998,224.00000000000003,226.39999999999998,217.20000000000002,247.2
182,193.6,213.60000000000002,224.00000000000003,216,218.00000000000003,209.20000000000002,238.39999999999998
175.6,186.8,205.6,216.4,208,210.4,202,229.99999999999997
168.79999999999998,180.4,198.4,208.4,201.2,202.8,194.79999999999998,221.20000000000002
162.4,172.8,190.39999999999998,200,192.79999999999998,194.4,186.4,212
156.4,166,183.20000000000002,192.79999999999998,185.20000000000002,187.20000000000002,180,204.4
150,160,176.4,185.20000000000002,178.8,180.4,172.8,197.2
149.6,159.60000000000002,176,184.8,178.4,180,172.8,196.8
198.4,211.20000000000002,231.99999999999997,244.4,235.2,237.6,227.99999999999997,260
