196.0,207.6,228.79999999999998,240.0,229.6,234.79999999999998,225.99999999999997,258.40000000000003
184.4,194.79999999999998,214.4,224.8,215.60000000000002,220.4,212,242.4
178,188.39999999999998,207.6,217.60000000000002,208.8,213.20000000000002,205.20000000000002,234.39999999999998
174.4,184.4,203.2,213.20000000000002,204,208.4,200.8,229.2
170.79999999999998,181.20000000000002,199.2,208.8,200.4,204.4,196.8,224.40000000000003
167.2,177.2,194.79999999999998,204,196,200,192.79999999999998,220.00000000000003
162.79999999999998,172.4,189.6,199.2,190.79999999999998,194.79999999999998,187.6,214
159.20000000000002,168.4,185.20000000000002,194.4,186.4,190.39999999999998,183.6,208.8
175.2,185.20000000000002,204.4,214,205.20000000000002,209.60000000000002,202,230.39999999999998
190,201.6,222.00000000000003,232.79999999999998,223.20000000000002,227.59999999999997,219.20000000000002,250.4
186.8,198.4,218.4,228.79999999999998,219.60000000000002,224.40000000000003,215.60000000000002,246.4
185.20000000000002,196.4,216,226.39999999999998,217.20000000000002,222.00000000000003,213.60000000000002,244
183.6,193.6,214,224.00000000000003,215.20000000000002,219.60000000000002,211.20000000000002,241.6
181.6,192,211.60000000000002,222.00000000000003,212.8,217.20000000000002,208.8,239.2
179.20000000000002,189.6,208.8,219.20000000000002,210.4,214.4,206.4,236
176.8,187.20000000000002,206,216.4,207.20000000000002,211.20000000000002,204,232.79999999999998
186.8,198,218.00000000000003,228.39999999999998,219.20000000000002,224.00000000000003,215.60000000000002,246
180.4,190.79999999999998,210,220.4,211.20000000000002,215.60000000000002,207.6,237.2
174,184,202.4,212.4,203.6,205.20000000000002,200.4,228.79999999999998
167.6,177.6,195.2,204.8,196.8,200.8,193.2,220.4
160.8,170,187.20000000000002,196.4,188,192.4,185.20000000000002,211.20000000000002
154.8,163.6,180.4,189.2,181.6,185.20000000000002,178.8,203.2
148.8,157.6,173.6,182,174.4,178.4,172,196
148.4,157.20000000000002,173.2,181.6,174.8,178.4,171.6,203.6
196.4,207.6,228.79999999999998,240,229.99999999999997,234.79999999999998,226.39999999999998,258.40000000000003
