210.0,226.79999999999998,249.2,262.0,252.4,256.0,246.4,281.59999999999997
197.6,213.60000000000002,234,246.4,237.6,240.79999999999998,231.2,264.8
191.6,206.8,226.79999999999998,238.79999999999998,229.99999999999997,233.2,224.40000000000003,256.8
187.20000000000002,202.8,222.40000000000003,234,225.2,227.99999999999997,219.20000000000002,251.2
184,198.8,218.00000000000003,229.6,221.20000000000002,224.00000000000003,215.20000000000002,246.4
180.4,194.79999999999998,213.20000000000002,224.40000000000003,216.4,219.20000000000002,210.4,241.6
175.6,189.6,207.6,219.20000000000002,210.8,213.60000000000002,205.20000000000002,235.6
171.2,185.60000000000002,203.2,214,206,208.8,200.8,229.99999999999997
188,203.6,223.20000000000002,234.79999999999998,226.39999999999998,229.2,220.4,252.4
204,220.4,241.6,254.4,244.79999999999998,248,238.79999999999998,273.20000000000005
200.8,216.8,238,250.4,241.6,244.79999999999998,235.2,269.20000000000005
198.8,214.8,235.6,248,238.79999999999998,242.4,232.39999999999998,266.40000000000003
196.8,212.8,233.6,245.6,236.79999999999998,240,230.39999999999998,264.40000000000003
194.79999999999998,210.4,230.79999999999998,243.2,234.39999999999998,237.2,227.99999999999997,261.6
192.4,207.6,227.99999999999997,240.39999999999998,231.2,234.39999999999998,225.2,258
190,205.20000000000002,225.2,237.2,228.39999999999998,231.6,222.40000000000003,255.20000000000002
200.8,216.8,237.6,250,240.79999999999998,244.4,234.39999999999998,268.8
193.6,209.20000000000002,229.2,241.6,232.79999999999998,235.6,226.39999999999998,259.6
187.20000000000002,202.4,222.00000000000003,230.79999999999998,224.8,227.59999999999997,218.8,250.8
180.8,195.2,214,225.2,217.20000000000002,220.00000000000003,211.20000000000002,242.4
173.6,187.6,205.20000000000002,216.4,208.4,211.20000000000002,203.2,232.79999999999998
167.2,181.20000000000002,198.4,208.8,201.6,204,195.6,224.40000000000003
161.20000000000002,174.4,190.79999999999998,201.2,194,196.4,188.39999999999998,216
160.8,174,190.39999999999998,200.8,193.6,196.4,188.39999999999998,283.2
210,227.2,249.2,262.40000000000003,252.4,256,246.4,282
