184.8,198.0,216.4,227.99999999999997,218.00000000000003,222.00000000000003,214.4,244.4
172.8,184.8,202.4,213.20000000000002,203.6,207.20000000000002,200.8,228.79999999999998
166.79999999999998,179.20000000000002,195.6,206,197.2,200.4,193.6,221.20000000000002
163.2,174.8,190.79999999999998,201.2,192.4,196,188.79999999999998,216
160,171.6,187.20000000000002,197.2,188.39999999999998,192,185.60000000000002,211.60000000000002
156.4,167.6,182.8,192.79999999999998,184.4,187.6,181.6,206.8
152,162.79999999999998,178,187.6,179.6,182.8,176.8,199.6
148,159.20000000000002,173.6,183.20000000000002,175.2,178,172.4,196.4
164,176,192,202.4,194,197.2,190.39999999999998,217.60000000000002
179.20000000000002,191.6,209.20000000000002,220.8,210.8,214.4,207.20000000000002,236.79999999999998
176,188.39999999999998,205.6,217.20000000000002,207.20000000000002,211.20000000000002,204,233.2
174,186.4,203.6,214.8,205.20000000000002,208.8,202,230.39999999999998
172.4,184.4,201.6,212.4,202.8,206.4,200,227.99999999999997
170.4,182.4,199.6,210,201.2,204,197.6,225.59999999999997
168,180.4,196.8,207.20000000000002,198.4,202,195.2,222.40000000000003
166,178,194,204.8,196,199.2,192.79999999999998,220.00000000000003
176,188,205.6,216.8,207.20000000000002,211.20000000000002,204,232.79999999999998
169.6,181.6,198.4,208.8,200,203.2,196.4,224.00000000000003
163.2,175.2,191.2,201.2,192.79999999999998,196.4,189.6,216.4
157.6,168.79999999999998,184,194.4,185.60000000000002,189.2,182.8,208.4
150.8,161.60000000000002,176.8,186,178,181.20000000000002,175.2,200
145.2,155.6,170,179.6,171.2,174.4,168.79999999999998,192.79999999999998
139.6,149.6,163.2,172.8,164.79999999999998,167.6,162.4,185.20000000000002
139.2,149.2,162.79999999999998,172.4,164,167.6,162.4,185.20000000000002
185.20000000000002,198,216.4,227.99999999999997,218.00000000000003,222.00000000000003,214.4,244.79999999999998
