198.8,212.0,233.6,247.6,235.2,238.79999999999998,231.6,265.2
186.4,199.2,219.20000000000002,232.39999999999998,220.8,223.60000000000002,217.20000000000002,248.8
180.8,192.79999999999998,212,224.8,213.60000000000002,216.4,210,241.2
176.8,188.39999999999998,207.20000000000002,220.4,208.4,211.60000000000002,205.6,235.6
173.2,184.8,202.8,215.60000000000002,204.4,207.6,201.6,231.2
169.2,180.8,198.8,210.8,200.4,203.2,197.2,225.99999999999997
164.79999999999998,176,193.6,205.20000000000002,195.2,198,192,220.4
161.20000000000002,172,188.79999999999998,200.8,190.39999999999998,193.2,187.6,215.20000000000002
177.6,189.6,208.4,221.20000000000002,209.60000000000002,212.8,206.8,237.2
192.79999999999998,205.6,226.39999999999998,240.39999999999998,227.99999999999997,231.2,224.8,257.2
189.6,202.8,222.8,236.39999999999998,224.00000000000003,227.59999999999997,221.20000000000002,253.2
187.6,200.4,220.8,234,222.40000000000003,225.2,218.8,250.8
185.60000000000002,198.4,218.4,231.6,220.00000000000003,223.20000000000002,216.4,248
183.6,196.4,216,229.2,217.60000000000002,220.8,214.4,245.6
181.6,194,213.20000000000002,225.99999999999997,214.8,218.00000000000003,211.20000000000002,242.4
179.6,191.2,210.4,223.20000000000002,212,215.20000000000002,208.8,239.6
189.2,202.4,222.00000000000003,236,223.60000000000002,227.2,220.8,252.8
182.4,194.79999999999998,214,227.2,215.60000000000002,218.8,212.4,243.2
176,187.6,206.4,219.20000000000002,208,210.8,204.4,234.79999999999998
169.2,180.8,199.2,211.20000000000002,200.4,202.8,197.6,225.99999999999997
162.4,173.6,190.39999999999998,202,192,194.79999999999998,189.2,216.8
156.4,166.79999999999998,183.20000000000002,194.79999999999998,184.4,187.20000000000002,182,208.4
150,160.8,176.4,187.20000000000002,177.6,180.4,175.2,200.8
149.6,160.4,176,187.20000000000002,177.2,180.4,175.2,200.8
199.2,212.4,233.6,248,235.2,239.2,231.6,265.2
